monitorTime,weight,amplitude,obliguity,windSpeed,moment,height,rotation,安全状态
2025-09-27 12:21:30,77.92,9.91,-1.49,6.32,694.97,542.9,183.9,预警
2025-09-27 12:22:00,94.13,46.62,-0.15,10.24,3949.51,567.79,221.2,预警
2025-09-27 12:22:30,49.3,6.45,0.39,12.64,286.19,617.6,198.6,预警
2025-09-27 12:23:00,95.72,22.75,-0.16,35.6,2177.63,643.25,375.0,危险
2025-09-27 12:23:30,41.92,39.75,-1.48,13.17,1499.69,45.83,136.9,预警
2025-09-27 12:24:00,12.93,61.57,1.96,14.66,716.49,511.42,196.3,预警
2025-09-27 12:24:30,79.99,52.12,0.42,6.08,3752.17,497.49,168.5,预警
2025-09-27 12:25:00,91.99,6.27,2.33,10.79,519.1,613.53,208.3,预警
2025-09-27 12:25:30,96.4,31.09,-1.18,23.98,2997.08,654.69,283.3,危险
2025-09-27 12:26:00,5.72,46.76,0.36,5.67,213.97,194.29,166.4,安全
2025-09-27 12:26:30,27.48,24.86,1.34,9.56,546.52,262.24,46.9,安全
2025-09-27 12:27:00,10.37,63.93,0.68,1.15,530.36,407.23,161.6,安全
2025-09-27 12:27:30,4.48,32.85,-0.27,8.75,117.73,65.42,27.3,安全
2025-09-27 12:28:00,30.65,72.12,0.14,10.66,1989.43,86.81,162.5,预警
2025-09-27 12:28:30,12.99,34.4,1.91,8.0,402.17,615.63,240.1,预警
2025-09-27 12:29:00,7.11,44.63,2.36,10.52,285.59,561.39,187.1,预警
2025-09-27 12:29:30,84.7,27.82,-0.93,10.72,2120.72,613.29,167.3,预警
2025-09-27 12:30:00,25.98,19.45,0.17,19.46,505.31,655.1,287.7,危险
2025-09-27 12:30:30,85.58,45.16,-0.21,12.83,3478.31,512.94,231.5,预警
2025-09-27 12:31:00,22.5,11.07,-1.75,13.78,224.17,588.22,238.2,预警
2025-09-27 12:31:30,97.07,41.49,0.02,4.68,4027.43,650.51,539.9,危险
2025-09-27 12:32:00,78.94,6.66,-0.03,13.35,473.17,503.04,204.6,预警
2025-09-27 12:32:30,45.37,41.18,-2.42,5.89,1681.5,538.81,167.1,预警
2025-09-27 12:33:00,90.74,17.12,0.43,3.89,1398.12,543.94,220.9,预警
2025-09-27 12:33:30,97.93,48.34,-1.01,10.76,4733.94,625.09,300.3,危险
2025-09-27 12:34:00,25.25,56.89,0.11,0.61,1149.18,276.58,107.3,安全
2025-09-27 12:34:30,10.69,6.89,-0.24,8.37,58.92,90.9,23.2,安全
2025-09-27 12:35:00,67.18,17.02,-1.14,9.79,914.72,210.95,75.2,安全
2025-09-27 12:35:30,77.47,43.2,1.23,3.29,2677.36,333.51,83.7,安全
2025-09-27 12:36:00,79.92,29.14,-0.9,7.43,2095.98,77.25,17.8,预警
2025-09-27 12:36:30,92.09,47.14,0.88,0.76,3907.01,484.01,145.3,预警
2025-09-27 12:37:00,88.23,20.75,0.51,12.14,1647.7,513.63,225.3,预警
2025-09-27 12:37:30,90.56,12.54,-0.67,12.68,1022.06,594.47,212.2,预警
2025-09-27 12:38:00,75.71,61.63,1.98,6.53,4199.41,601.61,213.3,预警
2025-09-27 12:38:30,95.29,17.47,-1.19,0.48,1664.72,641.3,343.4,危险
2025-09-27 12:39:00,40.15,38.65,0.46,9.18,1241.44,124.8,65.1,安全
2025-09-27 12:39:30,44.58,57.62,-0.35,2.87,2054.96,371.44,119.5,安全
2025-09-27 12:40:00,60.55,34.69,-1.27,6.36,1680.38,172.85,179.6,安全
2025-09-27 12:40:30,82.17,44.89,-2.12,10.56,3319.75,583.53,227.6,预警
2025-09-27 12:41:00,93.95,19.35,-1.05,0.02,1636.14,514.4,185.9,预警
2025-09-27 12:41:30,78.48,9.05,-2.28,0.94,639.22,517.89,208.6,预警
2025-09-27 12:42:00,42.76,40.58,0.11,28.06,1735.2,634.51,432.9,危险
2025-09-27 12:42:30,68.57,12.54,0.97,5.23,687.89,538.59,47.2,安全
2025-09-27 12:43:00,7.82,12.85,-1.44,3.95,80.39,176.14,114.9,安全
2025-09-27 12:43:30,13.03,60.87,-1.58,14.35,713.82,497.5,233.8,预警
2025-09-27 12:44:00,42.61,25.29,-1.64,11.71,969.85,496.41,195.7,预警
2025-09-27 12:44:30,95.8,10.75,0.96,10.58,1029.85,628.53,407.8,危险
2025-09-27 12:45:00,36.4,64.84,0.72,3.2,1888.14,200.39,10.8,安全
2025-09-27 12:45:30,45.39,58.67,-0.24,10.21,2130.43,75.47,160.4,安全
2025-09-27 12:46:00,1.73,73.06,-0.58,1.19,101.12,544.09,134.0,安全
2025-09-27 12:46:30,42.42,31.02,-0.73,6.46,1052.69,246.91,91.2,安全
2025-09-27 12:47:00,36.96,51.39,1.27,10.29,1519.5,459.3,48.3,安全
2025-09-27 12:47:30,19.83,46.16,1.42,5.96,732.28,61.51,155.7,安全
2025-09-27 12:48:00,59.74,16.75,0.39,2.43,800.52,233.89,42.6,安全
2025-09-27 12:48:30,47.75,23.08,-1.0,0.65,881.66,347.49,107.4,安全
2025-09-27 12:49:00,15.58,0.23,-1.09,3.3,2.87,287.73,159.4,安全
2025-09-27 12:49:30,16.83,17.25,1.03,5.49,232.25,380.27,62.4,安全
2025-09-27 12:50:00,82.34,53.12,0.93,4.33,3936.51,30.64,122.9,预警
2025-09-27 12:50:30,11.33,84.63,-1.85,10.42,862.97,573.21,234.1,预警
2025-09-27 12:51:00,89.05,0.78,0.89,9.93,62.51,604.83,193.2,预警
2025-09-27 12:51:30,6.89,23.09,-2.11,14.84,143.18,498.91,173.1,预警
2025-09-27 12:52:00,70.27,26.91,5.31,31.09,1890.97,649.22,412.7,危险
2025-09-27 12:52:30,13.53,71.39,-0.28,9.7,772.73,316.71,9.2,安全
2025-09-27 12:53:00,62.79,1.76,-1.2,3.65,88.41,347.13,77.0,安全
2025-09-27 12:53:30,31.81,34.24,-1.12,7.55,871.34,110.62,78.3,安全
2025-09-27 12:54:00,77.59,56.78,0.81,9.57,3524.45,377.01,147.5,安全
2025-09-27 12:54:30,19.87,36.39,-0.64,0.42,578.46,132.18,46.1,安全
2025-09-27 12:55:00,54.78,24.89,-0.3,9.79,1227.13,423.99,112.9,预警
2025-09-27 12:55:30,85.2,2.75,1.05,11.94,210.87,528.92,235.2,预警
2025-09-27 12:56:00,4.58,68.54,-1.41,8.59,282.52,528.57,241.9,预警
2025-09-27 12:56:30,90.56,53.14,1.85,0.81,4331.12,563.08,175.7,预警
2025-09-27 12:57:00,58.98,47.75,1.07,21.65,2816.3,635.36,316.2,危险
2025-09-27 12:57:30,12.1,16.65,-2.41,5.65,181.32,584.43,241.2,预警
2025-09-27 12:58:00,77.01,49.22,2.15,1.6,3411.39,501.99,231.8,预警
2025-09-27 12:58:30,96.31,26.95,6.75,0.62,2595.55,630.22,264.8,危险
2025-09-27 12:59:00,77.35,47.63,-0.43,13.45,3315.76,578.78,239.8,预警
2025-09-27 12:59:30,98.94,27.92,-1.24,22.78,2762.4,631.49,310.1,危险
2025-09-27 13:00:00,21.91,64.25,-1.26,6.83,1126.17,194.54,87.1,安全
2025-09-27 13:00:30,17.03,76.28,0.49,2.19,1039.24,269.74,28.0,安全
2025-09-27 13:01:00,72.76,29.96,-1.28,1.64,1743.91,273.83,35.4,安全
2025-09-27 13:01:30,56.89,30.48,0.19,6.68,1387.21,521.43,168.0,安全
2025-09-27 13:02:00,30.08,71.67,1.48,9.5,1724.67,27.96,58.9,安全
2025-09-27 13:02:30,8.78,54.72,-0.45,2.04,384.35,113.98,67.5,安全
2025-09-27 13:03:00,47.65,51.87,-1.43,10.6,1977.28,22.42,176.4,安全
2025-09-27 13:03:30,21.52,71.38,1.14,5.23,1228.88,413.13,119.6,安全
2025-09-27 13:04:00,65.75,37.33,-0.49,4.51,1963.56,76.66,51.7,安全
2025-09-27 13:04:30,77.39,26.32,0.64,3.36,1629.52,395.74,85.8,安全
2025-09-27 13:05:00,63.11,27.33,1.39,2.0,1379.84,278.01,29.6,安全
2025-09-27 13:05:30,83.94,10.17,1.04,1.18,768.3,201.05,128.1,预警
2025-09-27 13:06:00,38.37,60.3,-1.2,2.84,2082.34,287.35,114.3,预警
2025-09-27 13:06:30,75.92,47.97,-1.65,13.57,3277.69,535.42,186.6,预警
2025-09-27 13:07:00,77.39,17.5,-1.47,0.93,1218.89,518.11,248.3,预警
2025-09-27 13:07:30,11.88,4.7,1.93,8.91,50.25,559.66,220.4,预警
2025-09-27 13:08:00,98.78,11.08,-3.25,1.86,1094.48,627.86,404.0,危险
2025-09-27 13:08:30,13.56,2.44,0.0,6.5,26.47,258.01,140.7,安全
2025-09-27 13:09:00,18.49,73.63,0.19,5.75,1089.13,248.9,38.7,安全
2025-09-27 13:09:30,22.66,44.22,0.73,1.53,801.62,287.44,5.4,安全
2025-09-27 13:10:00,14.67,64.29,-0.67,3.06,754.51,292.06,66.8,安全
2025-09-27 13:10:30,67.3,30.12,1.07,0.11,1621.66,444.67,5.2,安全
2025-09-27 13:11:00,69.56,62.06,1.16,9.62,3453.51,304.41,170.4,安全
2025-09-27 13:11:30,9.65,8.97,-0.67,5.9,69.25,92.45,158.1,安全
2025-09-27 13:12:00,20.85,73.18,-0.64,1.5,1220.64,408.62,9.2,安全
2025-09-27 13:12:30,62.29,64.34,-0.81,8.79,3206.19,505.03,58.2,安全
2025-09-27 13:13:00,62.33,6.87,1.1,5.03,342.57,136.3,94.7,安全
2025-09-27 13:13:30,20.6,71.55,-2.46,3.48,1326.54,562.9,206.5,预警
2025-09-27 13:14:00,87.67,32.25,1.4,7.37,2544.62,540.43,238.0,预警
2025-09-27 13:14:30,48.55,14.44,-0.68,24.03,701.06,629.08,411.4,危险
2025-09-27 13:15:00,75.09,14.95,1.5,10.86,1010.34,551.21,232.0,预警
2025-09-27 13:15:30,98.24,6.59,-0.97,6.06,647.4,639.47,539.8,危险
2025-09-27 13:16:00,35.35,2.01,0.4,2.8,56.84,517.38,42.1,安全
2025-09-27 13:16:30,74.61,1.16,1.44,2.96,69.24,429.9,83.9,安全
2025-09-27 13:17:00,29.64,76.64,1.33,6.53,1817.29,516.6,142.0,安全
2025-09-27 13:17:30,29.07,71.68,-0.42,10.22,1666.99,283.76,133.0,安全
2025-09-27 13:18:00,50.96,54.66,0.97,14.42,2506.93,522.03,200.4,预警
2025-09-27 13:18:30,1.45,87.7,2.04,8.31,114.45,551.09,179.5,预警
2025-09-27 13:19:00,12.13,9.35,-3.32,5.26,113.42,641.2,393.9,危险
2025-09-27 13:19:30,30.98,24.06,-1.4,7.9,596.3,38.96,136.5,安全
2025-09-27 13:20:00,57.1,70.55,-1.44,2.63,3222.72,45.26,167.9,安全
2025-09-27 13:20:30,41.12,75.92,-1.03,3.57,2497.46,351.4,49.6,安全
2025-09-27 13:21:00,73.75,27.7,0.34,3.8,1634.3,114.87,143.7,安全
2025-09-27 13:21:30,63.44,55.67,-0.51,9.23,2825.36,175.47,65.0,安全
2025-09-27 13:22:00,23.96,34.46,-1.42,2.71,660.53,140.4,153.4,安全
2025-09-27 13:22:30,55.54,18.99,-0.41,10.4,843.76,328.19,125.9,安全
2025-09-27 13:23:00,77.68,40.34,-0.3,4.14,2506.89,61.63,18.2,安全
2025-09-27 13:23:30,30.24,35.59,-0.12,7.1,968.62,399.64,18.1,预警
2025-09-27 13:24:00,92.79,2.36,-1.32,12.65,197.09,531.63,194.5,预警
2025-09-27 13:24:30,88.87,20.39,1.12,9.53,1630.85,580.98,214.3,预警
2025-09-27 13:25:00,30.09,45.47,-2.31,10.52,1231.37,590.06,200.8,预警
2025-09-27 13:25:30,60.51,61.15,9.42,10.05,3700.19,630.78,333.9,危险
2025-09-27 13:26:00,46.94,61.26,2.35,11.41,2587.99,578.03,208.1,预警
2025-09-27 13:26:30,0.75,19.7,-1.87,8.66,13.3,551.37,235.8,预警
2025-09-27 13:27:00,99.28,33.4,-6.41,6.82,3315.95,634.83,518.9,危险
2025-09-27 13:27:30,85.87,23.52,1.88,8.69,1817.7,521.09,234.4,预警
2025-09-27 13:28:00,29.33,31.26,-2.36,1.82,825.17,571.32,214.7,预警
2025-09-27 13:28:30,85.31,51.89,-2.39,8.56,3984.06,590.18,241.2,预警
2025-09-27 13:29:00,99.37,6.58,-1.39,22.48,653.85,628.73,461.3,危险
2025-09-27 13:29:30,37.02,47.74,2.42,6.65,1590.6,76.95,0.6,预警
2025-09-27 13:30:00,83.65,9.77,-0.87,8.35,735.53,585.57,210.2,预警
2025-09-27 13:30:30,44.28,75.89,-1.3,12.79,3024.37,575.49,187.2,预警
2025-09-27 13:31:00,71.28,5.25,1.45,12.39,336.8,596.11,162.8,预警
2025-09-27 13:31:30,62.58,32.98,0.47,29.25,2063.89,633.26,418.3,危险
2025-09-27 13:32:00,70.22,57.95,-0.29,2.53,3255.4,41.25,154.4,安全
2025-09-27 13:32:30,13.24,25.37,0.94,8.46,268.72,238.93,124.9,安全
2025-09-27 13:33:00,93.39,50.73,0.37,10.18,4263.91,39.33,110.4,预警
2025-09-27 13:33:30,33.75,31.62,2.34,0.31,960.46,178.13,176.0,预警
2025-09-27 13:34:00,10.87,78.98,-1.39,6.72,772.66,601.39,164.8,预警
2025-09-27 13:34:30,94.73,29.55,-1.04,13.34,2519.34,556.93,173.7,预警
2025-09-27 13:35:00,89.48,4.37,0.11,4.4,351.92,578.73,218.3,预警
2025-09-27 13:35:30,5.94,0.53,9.29,25.73,3.15,640.91,323.5,危险
2025-09-27 13:36:00,35.81,38.79,-1.88,11.58,1250.16,591.96,240.2,预警
2025-09-27 13:36:30,15.56,30.7,1.74,1.0,429.92,517.54,167.6,预警
2025-09-27 13:37:00,17.23,7.5,9.38,10.44,129.22,635.69,475.9,危险
2025-09-27 13:37:30,55.95,11.69,-0.1,1.32,523.24,223.31,50.9,安全
2025-09-27 13:38:00,49.39,56.09,1.24,0.53,2216.23,408.74,22.9,安全
2025-09-27 13:38:30,69.47,42.39,1.21,1.41,2355.87,266.25,88.7,安全
2025-09-27 13:39:00,59.3,68.23,-1.46,7.03,3236.83,22.46,76.0,安全
2025-09-27 13:39:30,67.95,37.14,1.05,6.94,2018.93,498.06,142.6,安全
2025-09-27 13:40:00,57.94,52.83,0.2,9.17,2448.78,256.17,11.9,安全
2025-09-27 13:40:30,59.96,51.69,-1.09,2.71,2479.47,134.8,106.6,安全
2025-09-27 13:41:00,44.66,9.27,-0.18,0.28,331.2,86.39,12.4,安全
2025-09-27 13:41:30,39.51,5.0,1.35,6.77,158.04,424.48,74.1,安全
2025-09-27 13:42:00,75.95,48.06,1.88,3.39,3285.14,302.72,95.7,预警
2025-09-27 13:42:30,75.23,43.32,-2.1,5.03,2933.07,439.6,158.7,预警
2025-09-27 13:43:00,75.77,2.13,0.5,10.59,145.25,553.99,236.9,预警
2025-09-27 13:43:30,48.38,34.22,2.17,0.7,1490.01,588.04,221.4,预警
2025-09-27 13:44:00,11.8,85.84,-0.88,12.9,911.62,618.55,180.0,预警
2025-09-27 13:44:30,42.95,75.22,-4.85,36.54,3230.7,628.65,505.4,危险
2025-09-27 13:45:00,97.26,49.51,0.75,0.13,4815.34,647.56,277.6,危险
2025-09-27 13:45:30,77.3,30.4,0.65,4.61,1879.94,174.18,102.6,安全
2025-09-27 13:46:00,71.37,41.17,0.46,3.43,2350.64,128.8,113.0,安全
2025-09-27 13:46:30,11.68,35.72,-0.75,7.62,333.77,294.34,18.1,安全
2025-09-27 13:47:00,44.8,46.68,-0.63,3.58,1673.01,481.17,20.1,安全
2025-09-27 13:47:30,77.44,13.11,-0.77,4.23,812.19,521.43,161.3,安全
2025-09-27 13:48:00,59.73,55.73,-1.12,14.5,2995.88,298.11,147.9,预警
2025-09-27 13:48:30,45.6,62.89,-1.86,1.81,2581.01,565.93,225.6,预警
2025-09-27 13:49:00,85.11,9.79,-0.91,13.68,749.9,580.3,180.0,预警
2025-09-27 13:49:30,57.72,22.27,-2.26,1.02,1156.88,574.66,204.0,预警
2025-09-27 13:50:00,17.9,57.86,-7.42,10.13,1035.69,646.7,499.7,危险
2025-09-27 13:50:30,51.0,63.41,0.07,6.48,2587.13,55.38,68.8,安全
2025-09-27 13:51:00,1.12,59.7,-0.3,9.71,53.49,57.05,4.0,安全
2025-09-27 13:51:30,30.01,77.88,1.41,7.34,1869.74,139.45,86.5,安全
2025-09-27 13:52:00,78.06,48.69,0.5,10.03,3040.59,382.17,53.2,安全
2025-09-27 13:52:30,45.04,20.73,0.2,10.39,746.94,278.38,91.1,安全
2025-09-27 13:53:00,22.65,20.01,0.2,13.21,407.9,614.49,193.7,预警
2025-09-27 13:53:30,82.96,18.91,1.68,3.67,1411.9,539.82,219.9,预警
2025-09-27 13:54:00,82.15,49.86,-0.57,1.34,3686.4,579.94,232.9,预警
2025-09-27 13:54:30,95.16,52.16,-0.55,3.58,4963.55,638.55,302.0,危险
2025-09-27 13:55:00,48.15,31.99,-0.29,7.59,1232.25,102.35,179.8,安全
2025-09-27 13:55:30,43.8,13.94,-1.25,8.14,488.46,126.86,133.2,安全
2025-09-27 13:56:00,57.62,70.96,-1.23,5.95,3270.97,383.35,34.7,安全
2025-09-27 13:56:30,62.23,35.66,-0.38,3.92,1775.3,201.12,139.5,安全
2025-09-27 13:57:00,76.86,40.39,-0.84,1.32,2483.5,46.1,101.6,安全
2025-09-27 13:57:30,71.04,26.49,-1.05,4.81,1505.48,436.47,140.2,安全
2025-09-27 13:58:00,31.73,38.49,0.39,5.54,977.03,133.75,139.3,安全
2025-09-27 13:58:30,79.9,16.92,-0.61,9.48,1216.72,533.4,198.8,预警
2025-09-27 13:59:00,91.06,15.11,-0.22,12.93,1238.32,564.98,184.5,预警
2025-09-27 13:59:30,54.79,29.99,-0.48,11.74,1478.84,575.05,171.9,预警
2025-09-27 14:00:00,97.54,26.48,0.47,18.84,2582.86,634.19,347.1,危险
2025-09-27 14:00:30,80.92,3.5,-1.16,3.06,254.9,520.31,236.7,预警
2025-09-27 14:01:00,49.75,71.44,8.08,29.81,3554.14,641.67,296.1,危险
2025-09-27 14:01:30,12.44,60.34,-2.28,2.95,675.57,605.05,204.9,预警
2025-09-27 14:02:00,96.94,9.71,0.54,3.65,941.29,646.24,506.9,危险
2025-09-27 14:02:30,91.61,44.66,0.52,0.12,3682.17,421.9,0.7,预警
2025-09-27 14:03:00,93.92,50.58,-0.58,14.11,4275.43,621.99,165.9,预警
2025-09-27 14:03:30,4.37,46.37,2.45,10.97,182.37,541.17,176.2,预警
2025-09-27 14:04:00,86.87,14.67,-0.77,6.73,1146.94,614.62,246.8,预警
2025-09-27 14:04:30,53.15,37.55,-2.73,2.46,1995.78,650.17,384.4,危险
2025-09-27 14:05:00,13.71,8.36,1.07,11.33,103.15,612.48,201.8,预警
2025-09-27 14:05:30,94.27,29.76,-1.79,3.4,2524.93,555.24,177.8,预警
2025-09-27 14:06:00,88.88,23.52,-1.97,6.88,1881.41,520.47,223.3,预警
2025-09-27 14:06:30,97.44,45.73,6.3,1.88,4455.93,624.13,302.1,危险
2025-09-27 14:07:00,39.65,17.98,-0.43,7.49,570.33,466.16,79.3,安全
2025-09-27 14:07:30,40.74,47.02,-0.99,6.46,1532.48,445.01,161.1,安全
2025-09-27 14:08:00,15.3,68.53,1.13,8.24,838.81,450.52,79.8,安全
2025-09-27 14:08:30,77.7,43.89,-0.73,0.33,2728.2,96.51,134.2,安全
2025-09-27 14:09:00,68.97,5.74,0.46,3.99,316.71,323.22,152.8,安全
2025-09-27 14:09:30,34.24,15.0,-1.16,10.78,410.88,422.03,9.8,安全
2025-09-27 14:10:00,13.74,54.81,-0.23,6.71,602.47,310.77,28.3,安全
2025-09-27 14:10:30,35.16,42.42,-0.18,5.2,1193.19,544.15,177.3,安全
2025-09-27 14:11:00,28.21,58.36,-0.8,10.71,1317.07,227.57,105.1,安全
2025-09-27 14:11:30,30.5,12.54,-1.04,10.15,305.98,303.9,174.9,安全
2025-09-27 14:12:00,32.23,37.93,-0.85,1.14,977.99,430.56,71.3,安全
2025-09-27 14:12:30,62.93,30.68,1.27,9.55,1544.55,451.65,142.8,安全
2025-09-27 14:13:00,52.64,64.16,1.05,2.31,2701.91,383.29,150.2,安全
2025-09-27 14:13:30,59.63,1.21,0.35,3.08,57.72,425.6,133.3,安全
2025-09-27 14:14:00,8.71,26.71,0.02,12.27,209.38,112.13,32.0,预警
2025-09-27 14:14:30,5.36,6.39,2.49,1.9,30.83,239.17,73.5,预警
2025-09-27 14:15:00,46.94,65.45,0.73,10.85,2765.0,604.29,244.5,预警
2025-09-27 14:15:30,81.5,52.98,0.58,12.08,3886.08,563.18,198.2,预警
2025-09-27 14:16:00,86.43,21.04,0.42,0.96,1636.64,524.9,200.4,预警
2025-09-27 14:16:30,98.85,20.5,-1.09,24.4,2026.42,645.2,280.5,危险
2025-09-27 14:17:00,75.47,24.27,1.75,0.36,1648.49,605.16,163.4,预警
2025-09-27 14:17:30,11.33,22.23,0.14,14.79,226.68,520.47,224.9,预警
2025-09-27 14:18:00,99.37,3.69,-0.58,7.28,366.68,631.06,381.4,危险
2025-09-27 14:18:30,69.38,60.35,-0.48,21.13,4187.08,624.26,461.6,危险
2025-09-27 14:19:00,78.79,24.12,-1.93,4.4,1710.37,571.63,191.9,预警
2025-09-27 14:19:30,74.57,16.07,1.12,9.47,1078.51,499.37,193.8,预警
2025-09-27 14:20:00,86.26,9.77,-0.69,10.85,758.48,553.06,213.9,预警
2025-09-27 14:20:30,12.58,74.59,8.6,16.13,938.34,634.14,372.8,危险
2025-09-27 14:21:00,98.78,28.61,-0.66,8.67,2826.1,625.09,345.7,危险
2025-09-27 14:21:30,70.61,30.27,1.63,6.45,1923.63,585.77,234.2,预警
2025-09-27 14:22:00,42.55,12.25,1.13,24.15,521.24,634.64,438.8,危险
2025-09-27 14:22:30,11.43,5.12,-2.19,10.59,52.67,597.19,197.8,预警
2025-09-27 14:23:00,26.51,75.41,-0.98,31.01,1999.12,624.31,268.8,危险
2025-09-27 14:23:30,98.18,50.81,0.54,22.28,4988.53,643.69,256.6,危险
2025-09-27 14:24:00,9.91,55.39,-1.25,8.71,439.13,499.29,36.0,安全
2025-09-27 14:24:30,40.44,25.1,0.06,6.66,812.04,6.46,161.2,安全
2025-09-27 14:25:00,29.54,15.35,-1.4,10.72,362.75,417.71,82.1,安全
2025-09-27 14:25:30,69.27,29.82,1.37,7.43,1859.07,388.44,43.2,预警
2025-09-27 14:26:00,74.67,1.4,-2.39,9.94,94.08,30.81,151.0,预警
2025-09-27 14:26:30,2.02,76.45,0.43,9.84,138.99,514.3,164.5,预警
2025-09-27 14:27:00,86.19,41.3,-1.31,5.59,3203.68,544.46,185.3,预警
2025-09-27 14:27:30,53.4,14.5,-1.99,13.0,696.87,601.14,238.0,预警
2025-09-27 14:28:00,69.89,33.31,-6.04,35.2,2328.04,644.62,277.6,危险
2025-09-27 14:28:30,60.02,42.91,0.52,1.67,2060.37,149.53,54.5,安全
2025-09-27 14:29:00,12.04,45.29,-1.27,2.78,436.23,418.68,42.7,安全
2025-09-27 14:29:30,15.57,11.33,0.35,4.91,141.13,120.98,36.7,安全
2025-09-27 14:30:00,79.11,4.05,0.73,9.88,256.32,244.96,86.7,安全
2025-09-27 14:30:30,68.24,0.96,-0.93,7.71,52.41,282.85,174.1,安全
2025-09-27 14:31:00,16.93,81.16,-1.5,10.8,1236.63,158.7,176.6,预警
2025-09-27 14:31:30,74.22,16.17,-0.33,11.03,1080.12,533.14,208.2,预警
2025-09-27 14:32:00,84.66,14.19,0.45,14.11,1081.19,552.32,216.0,预警
2025-09-27 14:32:30,56.91,7.93,-1.01,9.87,406.17,581.24,219.9,预警
2025-09-27 14:33:00,65.57,56.06,-7.35,34.49,3675.85,622.61,520.1,危险
2025-09-27 14:33:30,99.16,12.65,0.83,19.52,1254.37,636.86,528.9,危险
2025-09-27 14:34:00,64.78,38.3,0.85,9.1,1984.86,504.41,14.4,安全
2025-09-27 14:34:30,64.1,12.5,1.25,2.04,641.0,94.66,88.9,安全
2025-09-27 14:35:00,68.58,5.77,-1.32,8.26,316.57,461.78,82.2,安全
2025-09-27 14:35:30,51.79,9.59,1.7,6.45,447.0,11.78,48.9,预警
2025-09-27 14:36:00,1.83,89.36,1.25,10.81,147.18,522.88,178.5,预警
2025-09-27 14:36:30,73.46,54.37,-0.18,10.63,3594.62,510.73,188.6,预警
2025-09-27 14:37:00,92.43,23.37,0.62,11.34,1944.08,600.39,167.9,预警
2025-09-27 14:37:30,98.85,38.98,4.14,4.3,3853.17,629.03,402.9,危险
2025-09-27 14:38:00,81.64,34.1,-0.1,9.65,2505.53,616.0,224.0,预警
2025-09-27 14:38:30,99.31,41.79,-6.77,7.77,4150.16,638.9,509.5,危险
2025-09-27 14:39:00,7.34,62.07,0.51,1.61,364.48,229.48,131.1,安全
2025-09-27 14:39:30,57.96,49.08,-1.03,8.4,2275.74,72.64,176.6,安全
2025-09-27 14:40:00,12.41,47.45,0.83,0.09,471.08,396.01,40.3,安全
2025-09-27 14:40:30,14.47,5.95,-0.93,6.59,68.88,549.5,102.2,安全
2025-09-27 14:41:00,48.38,29.52,-2.41,0.42,1285.36,601.47,230.3,预警
2025-09-27 14:41:30,84.82,24.61,0.35,13.97,1878.68,546.75,174.9,预警
2025-09-27 14:42:00,40.98,51.35,-1.9,1.94,1893.89,562.27,189.7,预警
2025-09-27 14:42:30,95.43,44.78,8.82,5.87,4273.36,626.43,502.7,危险
2025-09-27 14:43:00,62.1,68.1,2.08,11.61,3806.11,517.08,213.1,预警
2025-09-27 14:43:30,0.49,61.97,-0.93,20.66,30.37,647.34,394.2,危险
2025-09-27 14:44:00,23.09,27.37,0.79,4.05,505.58,216.09,92.9,安全
2025-09-27 14:44:30,4.81,57.65,-1.23,9.57,221.84,297.92,169.5,安全
2025-09-27 14:45:00,32.2,78.67,0.33,1.34,2026.54,309.5,9.4,安全
2025-09-27 14:45:30,35.21,53.85,-1.1,1.78,1516.85,419.26,49.0,安全
2025-09-27 14:46:00,68.34,40.44,0.14,4.27,2210.94,527.4,112.4,安全
2025-09-27 14:46:30,81.39,7.29,-0.75,7.94,534.0,9.0,179.0,预警
2025-09-27 14:47:00,72.8,28.93,0.68,2.96,1895.49,4.22,24.7,预警
2025-09-27 14:47:30,81.12,29.0,-0.05,11.83,2117.23,562.23,166.2,预警
2025-09-27 14:48:00,89.41,53.0,1.39,4.15,4264.86,616.49,164.5,预警
2025-09-27 14:48:30,6.26,93.08,-1.27,9.79,524.41,524.16,239.8,预警
2025-09-27 14:49:00,98.48,24.03,0.77,2.81,2366.47,624.26,274.0,危险
2025-09-27 14:49:30,9.37,25.45,-0.61,3.44,190.77,53.57,75.8,安全
2025-09-27 14:50:00,38.67,70.57,1.29,3.6,2183.15,528.83,85.6,安全
2025-09-27 14:50:30,67.24,0.43,-1.25,4.59,23.13,217.56,83.3,安全
2025-09-27 14:51:00,85.23,42.41,0.14,1.46,3253.14,130.19,159.6,预警
2025-09-27 14:51:30,72.68,45.28,1.36,1.81,2961.86,406.76,18.5,预警
2025-09-27 14:52:00,86.22,33.69,1.58,5.78,2614.28,593.45,213.5,预警
2025-09-27 14:52:30,79.44,7.82,-0.69,13.18,559.1,603.79,186.5,预警
2025-09-27 14:53:00,74.46,25.24,-0.9,10.0,1691.43,496.27,216.7,预警
2025-09-27 14:53:30,95.64,32.88,-0.09,36.54,3144.64,627.78,495.8,危险
2025-09-27 14:54:00,71.57,6.61,0.98,2.83,378.46,296.07,106.8,安全
2025-09-27 14:54:30,71.6,10.14,-1.44,6.45,580.82,346.32,173.8,安全
2025-09-27 14:55:00,8.0,32.63,0.63,6.01,208.83,524.7,16.0,安全
2025-09-27 14:55:30,11.7,49.14,0.39,5.03,459.95,407.11,60.2,安全
